Date,GOOGL,FB,BIDU,LNKD,TWTR,ORCL,SAP,ADBE,IBM,MSFT,CSCO,T,VZ,NTT,WFC,JPM,BAC,C,BRK-B,AIG,HSBC,V,AXP,MA,GS,SCHW,DIS,CMCSA,TWX,BABA,TWC,WMT,COST,TGT,HD,PCLN,JNJ,NVS,PFE,MRK,GSK,BMY,GILD,AMGN,UNH,AET,CVS,AAPL,PG,UN,UL,TM,HMC,F,GM,KO,PEP,BUD,ABEV
2012-05-15,611.110027,,123.870003,110.559998,,27.059999,60.790001,32.330002,199.039993,30.209999,16.540001,33.349998,41.049999,22.35,32.240002,36.240002,7.30,27.790001,80.209999,30.959999,43.66,116.610001,57.939999,414.469986,99.870003,12.87,45.009998,28.85,35.279996,,76.330002,59.349998,84.580002,55.080002,48.669998,662.330017,63.610001,52.290001,22.299999,37.740002,45.470001,32.98,51.869999,70.68,54.939999,40.830002,45.32,553.169991,63.720001,32.959999,33.119999,78.300003,32.880001,10.15,21.42,76.57,67.849998,70.830002,31.65
2012-05-14,604.000017,,121.830002,110.50,,26.959999,62.139999,32.23,199.440002,30.68,16.709999,33.529999,40.889999,21.950001,32.41,35.790001,7.35,28.139999,80.529999,31.299999,43.75,116.720001,58.419998,414.440002,99.769997,12.91,45.169998,28.889999,35.570002,,76.110001,59.07,84.300003,54.919998,49.880001,663.179993,63.93,52.650002,22.59,38.220001,45.59,32.91,52.459999,70.199997,55.16,41.529999,45.119999,558.219986,63.580002,33.25,33.439999,79.699997,33.639999,10.32,21.629999,76.870003,67.150002,71.489998,31.78
2012-05-11,605.229987,,122.230003,107.230003,,27.00,62.849998,32.200001,201.169998,31.16,16.51,33.59,41.16,21.780001,33.310001,36.959999,7.55,29.35,81.599998,31.75,44.240002,117.919998,59.639999,422.400017,102.129997,13.11,45.560001,29.379999,35.69,,77.150002,59.419998,84.599998,55.43,50.34,675.390015,64.339996,53.110001,22.65,38.029999,45.619999,33.110001,51.84,70.779999,55.200001,41.240002,45.32,566.710007,63.68,33.59,33.759998,80.709999,34.299999,10.58,22.00,77.470001,66.800003,71.949997,32.63
2012-05-10,613.660026,,123.660004,111.00,,27.02,61.799999,31.92,200.600006,30.74,16.809999,33.130001,40.549999,22.120001,33.189999,40.740002,7.70,30.65,81.779999,32.139999,44.790001,118.169998,59.419998,422.980003,106.32,13.04,45.279999,29.629999,35.869998,,77.349998,59.189999,83.879997,55.310001,50.619999,681.109985,64.57,53.02,22.83,38.389999,45.50,33.189999,51.25,70.089996,55.290001,41.84,45.970001,570.519974,64.139999,33.290001,33.509998,79.730003,34.200001,10.71,22.370001,77.410004,66.790001,71.559998,32.980001
2012-05-09,609.150014,,123.699997,112.550003,,27.780001,62.200001,32.52,201.229996,30.76,18.780001,32.810001,40.25,22.389999,32.630001,40.639999,7.73,30.450001,81.43,31.83,44.459999,117.419998,59.459999,422.830009,107.290001,13.15,45.02,29.17,35.639996,,77.050003,59.029999,82.620003,55.279999,50.110001,718.950012,64.279999,53.130001,22.450001,38.09,45.50,32.810001,50.639999,69.620003,55.220001,42.080002,45.23,569.180023,63.669998,33.43,33.66,80.550003,34.029999,10.69,22.440001,76.779999,65.940002,71.709999,32.99
2012-05-08,612.789986,,127.309998,112.610001,,27.93,62.290001,32.669998,201.479996,30.50,18.709999,33.040001,40.549999,22.120001,33.150002,41.380001,7.79,31.32,82.220001,31.700001,44.790001,118.139999,59.889999,431.640015,109.370003,13.35,44.299999,29.40,35.69,,78.720001,59.049999,82.639999,55.549999,50.619999,716.200012,64.980003,53.970001,22.42,38.630001,46.57,33.209999,49.459999,70.699997,55.82,43.049999,45.27,568.18,64.160004,33.849998,34.029999,78.169998,33.669998,10.61,22.23,77.139999,66.519997,72.800003,34.000001
2012-05-07,607.549992,,127.970001,111.480003,,27.92,63.130001,32.52,203.75,30.65,19.08,33.00,40.529999,22.35,33.50,41.779999,7.96,31.67,82.470001,31.84,45.07,118.510002,60.099998,436.119995,110.040001,13.52,43.82,29.629999,35.999999,,79.230003,59.189999,83.150002,55.759998,51.389999,737.650024,64.800003,54.369999,22.450001,38.540001,46.57,33.459999,49.900002,69.610001,55.25,42.98,45.259998,569.480003,64.25,34.25,34.400002,78.690002,33.799999,10.66,22.41,77.279999,66.620003,74.919998,34.649999
2012-05-04,596.970006,,130.020004,117.300003,,28.41,62.919998,32.610001,204.990005,30.98,19.120001,32.860001,40.259998,22.200001,33.029999,41.75,7.74,31.60,80.940002,32.830002,44.880001,117.790001,60.099998,439.690018,108.989998,13.53,42.93,29.450001,36.35,,78.769997,58.700001,83.389999,55.650002,51.959999,736.070007,64.739998,54.099998,22.379999,38.84,46.080002,33.369999,50.27,69.769997,54.720001,43.139999,45.419998,565.25,64.279999,33.98,34.09,78.629997,34.290001,10.67,22.360001,77.00,65.900002,73.559998,33.800001
2012-05-03,611.020029,,133.110001,109.410004,,29.379999,64.68,33.32,207.240005,31.76,19.719999,33.110001,40.639999,22.15,33.389999,43.009998,8.00,32.48,81.260002,34.139999,45.610001,116.410004,60.860001,442.43,111.529999,13.70,43.810001,30.360001,36.980004,,80.849998,58.990002,84.239998,56.549999,52.470001,749.72998,65.339996,54.27,22.60,39.169998,46.900002,33.50,51.389999,70.910004,55.720001,44.009998,46.139999,581.819992,64.510002,34.540001,34.610001,79.220001,34.59,10.92,22.370001,77.440002,66.910004,74.330002,34.820001
2012-05-02,607.259999,,134.100006,106.400002,,29.709999,65.839996,33.759998,208.059998,31.799999,19.84,33.040001,40.599998,22.219999,33.57,43.200001,8.16,32.700001,81.129997,34.759998,45.759998,122.190002,61.049999,451.450005,113.769997,13.72,43.540001,30.42,37.290003,,81.620003,59.009998,86.639999,57.98,52.709999,761.059998,65.330002,54.560001,22.66,39.290001,46.669998,33.490002,51.880001,71.169998,56.66,44.93,45.919998,585.97998,63.98,34.610001,34.580002,79.849998,34.970001,11.10,22.93,77.160004,66.830002,72.919998,34.74
2012-05-01,604.430007,,133.479996,106.839996,,29.57,66.43,33.77,208.00,32.009998,19.98,33.060001,40.560001,22.450001,34.09,43.790001,8.31,33.599998,81.459999,34.34,45.959999,123.089996,60.970001,455.900002,115.330002,14.14,43.790001,30.60,37.919995,,81.32,59.07,86.970001,58.009998,52.32,755.169983,65.220001,55.220001,22.780001,39.369999,46.580002,33.52,51.439999,70.690002,57.130001,44.450001,44.709999,582.130013,63.57,34.34,34.43,80.150002,35.279999,11.23,23.309999,76.93,66.489998,73.209999,34.87
2012-04-30,604.849997,,132.699997,108.449997,,29.40,66.290001,33.549999,207.080002,32.02,20.16,32.91,40.380001,22.549999,33.419998,42.98,8.11,33.040001,80.449997,34.029999,45.169998,122.980003,60.209999,452.270012,115.150002,14.28,43.110001,30.35,37.470004,,80.449997,58.91,88.18,57.939999,51.790001,760.820007,65.099998,55.169998,22.90,39.240002,46.23,33.369999,52.02,71.110001,56.150002,44.040001,44.619999,583.979988,63.639999,34.349998,34.32,81.779999,36.040001,11.28,23.00,76.32,66.00,72.620003,35.00
2012-04-27,614.979993,,134.440002,109.720001,,29.24,66.690002,33.580002,206.809998,31.98,19.98,32.669998,40.23,22.469999,33.77,43.34,8.25,33.50,80.559998,34.459999,45.580002,123.519997,60.169998,457.579994,114.410004,14.31,43.349998,30.280001,38.070001,,80.650002,59.029999,88.690002,58.259998,51.950001,762.130005,64.839996,55.02,23.08,38.459999,46.509998,33.32,52.16,71.639999,57.91,43.52,44.880001,603.000023,64.440002,34.439999,34.349998,82.290001,36.529999,11.60,23.530001,76.629997,66.099998,72.639999,35.120001
2012-04-26,615.469981,,133.210007,105.239998,,29.02,67.160004,33.259998,205.580002,32.110001,19.60,32.439999,40.139999,22.559999,33.84,43.799999,8.27,33.880001,80.400002,33.709999,45.060001,123.190002,59.59,453.979988,114.559998,14.34,43.360001,30.24,37.879996,,81.139999,58.950001,88.080002,57.490002,51.869999,733.27002,64.75,55.110001,23.059999,38.470001,46.200001,33.759998,52.720001,70.790001,58.369999,45.310001,44.580002,607.699997,66.870003,35.00,34.740002,81.830002,35.970001,11.87,23.719999,75.709999,66.370003,72.650002,35.869999
2012-04-25,609.72,,134.820007,102.849998,,28.870001,65.959999,33.130001,203.570007,32.200001,19.49,31.74,39.48,22.379999,33.349998,43.16,8.26,33.68,79.940002,32.830002,44.84,121.790001,58.91,445.060005,113.980003,14.09,42.700001,29.65,37.179999,,82.150002,57.360001,87.279999,56.830002,51.91,724.549988,64.43,54.849998,22.879999,38.43,46.00,34.290001,52.57,70.190002,58.869999,49.360001,43.799999,610.000023,66.889999,33.869999,33.689999,81.360001,35.610001,11.73,23.309999,74.93,66.669998,71.800003,35.95
2012-04-24,601.270023,,135.830002,98.07,,28.690001,65.150002,32.400002,200.00,31.92,19.42,31.719999,39.50,22.379999,33.07,43.279999,8.21,33.419998,79.790001,32.400002,44.740002,118.93,57.630001,430.299988,114.110001,13.85,42.18,29.35,36.419994,,80.940002,57.77,86.43,56.73,51.23,685.01001,63.77,54.810001,22.629999,38.27,47.209999,33.970001,52.360001,68.629997,58.720001,49.040001,43.419998,560.280006,67.00,33.68,33.540001,80.730003,35.490002,11.39,22.889999,74.120003,66.510002,71.449997,35.75
2012-04-23,597.599991,,139.660004,99.550003,,28.48,64.239998,32.619999,198.619995,32.119999,19.68,30.610001,38.57,22.440001,32.689999,42.849998,8.18,33.25,78.800003,32.09,44.130001,118.099998,57.32,430.26001,111.75,13.82,42.009998,29.040001,36.27,,81.029999,59.540001,86.620003,56.639999,51.099998,699.00,63.369999,55.619999,22.379999,38.27,47.189999,33.939999,51.41,68.290001,59.189999,48.93,43.25,571.699974,66.650002,33.57,33.470001,79.43,35.00,11.35,22.950001,73.690002,66.18,71.940002,36.199999
2012-04-20,596.060028,,144.910004,105.010002,,28.879999,65.220001,33.060001,199.600006,32.419998,19.91,30.860001,38.73,22.469999,33.00,42.720001,8.36,33.889999,78.900002,32.060001,44.689999,121.010002,57.450001,440.439987,112.440002,14.02,42.349998,29.450001,36.599996,,81.889999,62.450001,87.580002,57.279999,51.459999,710.169983,63.709999,56.380001,22.559999,38.73,47.290001,34.23,51.00,68.470001,59.509998,49.209999,44.330002,572.980003,67.510002,33.939999,33.700001,80.540001,35.16,11.41,23.60,74.129997,66.629997,72.779999,36.830001
2012-04-19,599.30001,,144.740005,104.580002,,29.01,64.279999,32.900002,199.509995,31.01,19.91,30.74,38.150002,22.360001,33.119999,43.220001,8.77,34.849998,79.279999,32.27,44.439999,121.190002,57.57,436.819992,113.599998,13.98,42.080002,29.48,36.310002,,81.43,61.75,87.120003,56.790001,51.560001,717.179993,63.029999,55.470001,22.34,38.360001,46.689999,33.93,52.25,67.129997,58.709999,49.07,43.330002,587.439987,66.57,33.59,33.400002,81.790001,35.23,11.66,24.01,73.82,66.150002,73.199997,36.010001
2012-04-18,607.449994,,147.919998,105.00,,29.129999,64.879997,33.389999,200.130005,31.139999,20.059999,30.75,37.66,22.530001,33.57,43.290001,8.92,35.080002,79.739998,32.59,44.25,121.779999,58.040001,436.699982,115.330002,14.01,42.490002,29.860001,36.219999,,81.800003,62.060001,88.07,57.380001,51.810001,732.219971,63.259998,55.450001,22.450001,38.400002,46.369999,33.57,46.610001,67.150002,57.32,47.91,43.599998,608.340012,66.75,33.330002,33.139999,81.550003,35.689999,11.79,24.15,74.169998,66.209999,73.860001,35.869999
2012-04-17,609.570003,,147.490005,103.870003,,29.280001,64.949997,33.84,207.449997,31.440001,20.08,30.889999,37.740002,22.58,33.68,43.900002,8.92,35.080002,80.760002,32.720001,44.049999,122.080002,58.18,438.429985,116.860001,13.99,42.68,30.09,36.330003,,81.779999,61.869999,87.669998,57.599998,52.029999,715.369995,64.220001,55.610001,22.309999,38.509998,45.93,33.389999,46.68,67.349998,58.099998,47.77,43.939999,609.699989,67.019997,33.259998,32.970001,81.440002,35.450001,11.91,24.040001,73.949997,66.400002,72.440002,35.940001
2012-04-16,606.070028,,147.660004,101.080002,,28.639999,63.73,32.849998,202.720001,31.08,19.73,30.610001,37.43,22.73,33.150002,43.330002,8.79,34.00,79.669998,32.810001,43.09,120.830002,57.830002,432.659988,117.730003,13.75,41.66,29.77,35.709994,,80.959999,60.580002,86.879997,57.389999,51.689999,702.00,63.98,55.200001,21.98,37.950001,45.580002,32.93,45.860001,66.260002,57.360001,47.23,43.610001,580.13002,66.779999,32.84,32.57,81.239998,35.68,11.88,23.42,72.440002,65.989998,72.080002,35.280001
2012-04-13,624.600003,,151.380005,107.239998,,28.559999,65.419998,33.18,202.800003,30.809999,19.85,30.540001,37.259998,22.389999,32.84,43.209999,8.68,33.41,78.82,32.48,42.959999,123.160004,57.279999,440.460014,115.089996,13.87,41.849998,29.50,35.69,,80.379997,59.77,86.32,57.43,50.959999,735.179993,63.540001,54.330002,21.85,37.779999,44.59,32.540001,45.509998,65.589996,58.049999,47.82,43.43,605.22998,65.809998,32.290001,31.99,81.419998,35.77,11.92,23.799999,71.940002,65.059998,70.860001,35.50
2012-04-12,651.010029,,151.320007,105.900002,,28.700001,65.849998,33.549999,205.320007,30.98,20.059999,30.84,37.549999,22.33,34.02,44.84,9.17,34.630001,80.059998,33.23,43.75,121.019997,58.040001,433.979988,120.389999,14.24,42.150002,29.68,36.029995,,80.220001,60.139999,87.18,57.93,50.630001,742.150024,64.150002,55.00,21.92,38.27,45.470001,32.549999,45.720001,66.919998,58.459999,48.189999,43.48,622.769981,66.089996,32.509998,32.18,83.010002,36.560001,12.07,24.299999,72.220001,65.379997,72.290001,35.50
2012-04-11,635.96003,,146.160004,97.660004,,28.139999,65.919998,33.009998,202.580002,30.35,20.02,30.450001,37.380001,22.360001,33.619999,44.009998,8.86,33.59,79.050003,31.870001,42.939999,117.379997,56.950001,430.040016,115.93,13.88,41.369999,28.98,35.719996,,79.07,59.799999,87.32,57.200001,49.75,729.570007,64.129997,54.369999,21.950001,38.48,44.970001,32.59,45.419998,66.730003,58.02,47.689999,43.75,626.20002,66.440002,32.59,32.099998,82.510002,36.029999,11.91,24.030001,72.120003,65.150002,71.089996,35.039999
2012-04-10,626.860008,,144.419998,97.989998,,28.35,64.57,32.610001,202.330002,30.469999,19.549999,30.129999,36.799999,22.309999,32.919998,42.959999,8.54,32.860001,78.699997,31.24,42.419998,116.739998,56.18,424.729996,114.559998,13.75,40.990002,28.65,35.409997,,77.769997,59.93,86.889999,56.400002,49.360001,741.26001,64.199997,54.25,21.99,38.450001,45.040001,32.470001,45.77,66.190002,57.560001,47.669998,43.529999,628.440018,66.349998,32.57,31.98,80.940002,35.619999,11.79,23.709999,72.019997,64.849998,70.07,34.27
2012-04-09,630.840033,,148.800003,99.00,,29.01,65.949997,33.220001,204.940002,31.10,19.959999,30.639999,37.459999,22.290001,33.419998,43.889999,8.93,33.970001,79.760002,31.99,43.52,119.50,57.16,439.290009,117.019997,14.08,42.110001,29.33,36.029995,,79.93,60.130001,87.879997,57.52,50.580002,764.75,64.919998,54.720001,22.049999,38.73,45.02,33.040001,46.59,67.019997,58.139999,48.77,43.939999,636.229996,66.809998,33.279999,32.52,81.699997,36.130001,12.22,24.200001,72.870003,65.349998,70.669998,34.25
2012-04-05,632.319997,,148.25,99.25,,29.559999,67.370003,33.59,205.470001,31.52,20.219999,30.940001,37.66,22.120001,33.73,44.34,9.23,34.790001,80.910004,32.889999,43.84,121.010002,58.099998,439.850006,118.00,14.25,43.080002,29.559999,36.649996,,80.839996,60.669998,88.650002,57.720001,50.619999,756.799988,65.339996,54.84,22.34,38.880001,45.02,33.68,47.759998,68.019997,59.009998,49.619999,44.619999,633.679977,67.309998,33.240002,32.470001,83.860001,37.02,12.47,24.809999,73.470001,66.150002,70.849998,34.030001
2012-04-04,635.149989,,144.690002,99.379997,,29.16,67.480003,33.459999,206.050003,31.209999,20.360001,31.57,38.389999,22.23,33.880001,44.41,9.20,35.040001,81.050003,32.52,44.349998,118.980003,57.369999,430.940018,119.959999,14.47,42.93,29.32,36.919997,,80.589996,60.259998,89.040001,57.82,49.849998,745.900024,65.389999,55.080002,22.389999,38.900002,45.32,33.700001,47.189999,67.849998,59.060001,49.639999,44.310001,624.30999,67.260002,33.810001,32.939999,83.599998,37.32,12.51,25.10,73.459999,66.339996,71.370003,34.070001
2012-04-03,642.61999,,147.059998,102.769997,,29.389999,69.339996,34.310001,209.50,31.940001,20.82,31.43,38.459999,22.389999,34.48,45.419998,9.49,36.369999,81.540001,30.870001,44.799999,120.360001,58.389999,438.019981,122.709999,14.76,43.290001,29.66,37.489997,,80.910004,60.650002,90.389999,57.880001,50.00,743.619995,65.879997,55.91,22.540001,38.720001,45.720001,33.869999,48.099998,67.93,59.400002,49.93,44.91,629.319984,67.089996,34.25,33.34,86.220001,38.389999,12.64,25.540001,73.760002,66.559998,73.519997,34.879999
2012-04-02,646.920007,,146.699997,102.639999,,29.530001,70.970001,34.700001,209.470001,32.290001,21.190001,31.450001,38.52,22.559999,34.509998,46.130001,9.68,36.869999,81.839996,31.17,44.689999,118.980003,58.009998,432.050018,124.900002,14.55,43.84,30.049999,37.590003,,81.870003,61.360001,91.839996,58.290001,49.990002,719.969971,66.209999,56.299999,22.59,38.509998,45.84,33.889999,48.779999,68.110001,59.119999,50.23,45.07,618.63002,67.559998,34.52,33.73,86.690002,38.84,12.62,26.76,74.139999,66.739998,73.419998,34.64
2012-03-30,641.240023,,145.770004,101.989998,,29.16,69.82,34.310001,208.649994,32.259998,21.15,31.23,38.23,22.620001,34.139999,45.98,9.57,36.549999,81.150002,30.83,44.389999,118.00,57.860001,420.540009,124.370003,14.37,43.779999,30.01,37.749995,,81.50,61.200001,90.800003,58.27,50.310001,717.50,65.959999,55.41,22.65,38.400002,44.91,33.75,48.860001,67.970001,58.939999,50.16,44.799999,599.550011,67.209999,34.029999,33.049999,86.82,38.43,12.48,25.65,74.010002,66.349998,72.720001,34.60
2012-03-29,648.410031,,146.410004,102.669998,,29.299999,69.849998,34.48,208.270004,32.119999,21.030001,31.209999,38.07,22.459999,33.939999,45.669998,9.53,36.509998,81.349998,29.940001,43.959999,119.00,57.889999,428.219986,123.760002,14.27,43.009998,29.83,37.140001,,80.339996,60.82,89.839996,57.98,49.91,720.039978,65.540001,55.18,22.42,38.009998,44.959999,33.560001,47.77,67.32,58.110001,49.560001,44.290001,609.859993,67.010002,33.700001,32.700001,86.059998,38.240002,12.50,25.309999,73.809998,66.019997,72.00,34.37
2012-03-28,655.760035,,148.089996,102.080002,,29.360001,70.209999,34.459999,207.289993,32.189999,21.08,31.360001,38.259998,22.559999,34.470001,46.27,9.75,37.060001,81.779999,29.700001,44.580002,119.349998,59.060001,427.519989,126.360001,14.48,43.509998,29.92,36.289997,,80.519997,61.189999,90.620003,58.16,49.91,718.200012,65.620003,55.389999,22.41,38.310001,45.43,33.669998,47.380001,67.68,55.439999,46.52,44.599998,617.62001,67.190002,33.700001,32.709999,86.699997,38.830002,12.32,25.15,72.660004,65.93,72.339996,33.800001
2012-03-27,647.020004,,150.020004,103.309998,,29.35,70.580002,34.630001,207.179993,32.52,20.91,31.639999,38.66,22.549999,34.00,45.889999,9.60,36.779999,81.760002,29.67,44.93,119.809998,58.220001,430.660019,126.330002,14.92,44.150002,30.17,36.760004,,81.309998,61.09,91.279999,58.189999,50.040001,728.849976,65.400002,55.389999,22.50,38.799999,45.639999,33.669998,47.389999,67.809998,55.43,47.00,45.34,614.480019,67.150002,34.029999,33.040001,85.639999,38.860001,12.32,25.35,71.870003,66.010002,72.889999,35.810001
2012-03-26,649.330009,,150.800003,101.379997,,29.16,71.239998,34.400002,207.770004,32.59,20.84,31.790001,39.330002,22.780001,34.389999,46.169998,9.93,37.43,82.339996,29.059999,44.91,120.059998,58.66,435.680008,128.070007,15.23,44.380001,30.35,37.179999,,81.440002,61.200001,91.519997,58.860001,50.130001,735.400024,65.169998,55.66,22.16,38.66,45.610001,33.59,47.220001,67.519997,55.099998,47.00,45.650002,606.97998,67.459999,34.110001,33.169998,84.349998,38.48,12.48,25.58,71.900002,65.779999,73.480003,36.54
2012-03-23,642.58999,,144.320007,99.50,,28.549999,70.379997,33.810001,205.479996,32.009998,20.530001,31.52,39.419998,23.02,33.529999,45.16,9.85,37.130001,81.379997,28.27,44.400002,118.779999,57.25,424.01001,126.18,15.02,43.650002,29.99,37.080005,,80.860001,60.75,90.269997,58.189999,49.540001,714.98999,64.550003,55.259998,21.82,38.009998,45.119999,32.959999,46.849998,66.660004,53.66,45.599998,45.139999,596.050011,67.43,33.700001,32.720001,83.760002,38.34,12.32,25.17,71.489998,65.300003,72.150002,35.539999
2012-03-22,646.050028,,143.720001,100.529999,,28.629999,70.550003,33.709999,205.490005,32.00,20.379999,31.709999,39.66,23.08,33.360001,44.650002,9.60,36.900002,80.93,27.98,44.580002,117.279999,57.290001,416.839981,124.739998,14.88,43.290001,29.889999,35.759994,,80.18,60.650002,90.50,57.93,49.68,711.98999,64.459999,55.25,21.73,37.599998,45.279999,32.900002,46.630001,66.620003,53.880001,46.50,44.75,599.340019,67.519997,33.540001,32.639999,84.43,38.830002,12.32,25.049999,71.419998,65.389999,72.620003,35.00
2012-03-21,639.979993,,140.610001,97.779999,,29.41,71.239998,33.560001,204.690002,31.91,20.50,31.84,39.779999,22.74,34.02,45.119999,9.82,37.799999,81.209999,28.49,44.869999,116.75,57.049999,417.939987,125.989998,15.26,43.27,29.709999,35.759994,,80.720001,60.560001,90.639999,57.57,49.790001,703.650024,64.760002,55.34,21.77,37.700001,45.400002,33.119999,46.299999,67.050003,53.970001,46.52,44.91,602.499985,67.199997,33.639999,32.73,83.959999,38.419998,12.57,25.290001,71.120003,65.360001,72.459999,34.949999
2012-03-20,633.49003,,137.350006,91.839996,,30.10,71.650002,33.16,204.25,31.99,20.57,31.790001,39.630001,22.940001,34.32,45.380001,9.81,38.080002,81.449997,28.32,44.919998,116.519997,56.91,418.979988,126.019997,15.38,43.240002,29.77,35.679998,,80.040001,60.599998,90.260002,58.009998,49.380001,696.469971,64.959999,55.459999,21.799999,37.759998,45.509998,33.080002,46.919998,67.580002,54.779999,46.299999,44.68,605.959984,67.209999,33.84,32.790001,84.660004,38.43,12.54,25.09,70.589996,65.279999,72.379997,34.590001
2012-03-19,633.980018,,137.940002,90.379997,,29.76,72.309998,34.509998,205.720001,32.200001,20.139999,31.65,39.650002,22.98,34.25,45.00,9.53,37.169998,81.480003,27.799999,45.84,118.839996,57.27,425.089989,124.300003,15.31,43.439999,29.860001,35.939996,,80.309998,60.740002,90.019997,58.369999,48.830002,696.929993,65.209999,55.549999,21.879999,37.889999,45.490002,33.150002,47.07,68.050003,56.130001,46.73,45.130001,601.100006,67.209999,34.380001,33.290001,85.239998,38.84,12.63,25.389999,70.400002,64.730003,72.389999,34.47
2012-03-16,625.039992,,136.089996,91.019997,,29.74,72.00,33.82,206.009995,32.599998,20.030001,31.59,39.57,23.08,33.889999,44.57,9.80,36.689999,81.07,28.030001,45.869999,116.68,56.549999,420.169983,122.93,15.32,43.189999,29.50,35.91,,79.309998,60.84,90.440002,58.41,49.049999,675.50,65.120003,54.790001,21.940001,38.029999,45.18,33.18,46.73,67.379997,55.59,46.50,45.279999,585.569984,67.25,34.200001,33.130001,85.400002,39.09,12.51,25.57,70.160004,64.470001,72.339996,34.059999
2012-03-15,621.130026,,136.339996,92.400002,,30.059999,71.459999,34.169998,206.00,32.849998,19.91,31.639999,39.540001,23.40,34.07,44.700001,9.24,36.27,81.339996,28.08,45.189999,117.00,56.720001,419.550018,123.059998,15.30,43.470001,29.799999,35.840003,,79.769997,61.23,91.459999,58.75,49.200001,657.25,65.07,54.310001,21.91,38.060001,45.009998,33.23,47.16,68.260002,55.709999,45.959999,44.880001,585.559998,67.68,34.029999,33.049999,85.339996,39.200001,12.90,26.049999,70.330002,64.169998,71.400002,34.04
2012-03-14,615.99003,,136.509995,92.050003,,29.84,70.43,33.77,204.720001,32.77,20.200001,31.450001,39.470001,23.24,33.369999,43.580002,8.84,35.209999,80.709999,28.25,45.07,116.75,56.150002,421.419983,120.370003,14.64,43.48,29.790001,35.979994,,80.599998,61.080002,90.900002,58.599998,49.470001,650.75,65.080002,54.27,21.93,38.220001,45.029999,33.549999,46.66,68.260002,55.779999,45.700001,45.099998,589.580009,67.849998,33.830002,32.950001,83.540001,38.169998,12.88,26.32,70.220001,64.059998,71.43,35.599999
2012-03-13,617.779986,,140.179993,94.330002,,30.129999,70.769997,34.220001,203.779999,32.669998,20.219999,31.629999,39.48,23.67,33.330002,43.389999,8.49,36.450001,80.760002,28.40,45.360001,117.269997,54.25,423.219986,124.540001,14.57,44.009998,30.040001,36.519999,,81.00,61.00,89.980003,58.48,49.139999,653.789978,65.330002,54.82,22.01,38.279999,45.459999,33.419998,46.810001,68.910004,55.330002,45.860001,45.23,568.099998,67.900002,34.130001,33.25,83.970001,38.080002,12.70,26.07,70.25,64.339996,71.690002,35.00
2012-03-12,605.149989,,137.800003,90.669998,,29.709999,69.389999,33.560001,201.00,32.040001,19.83,31.440001,39.32,23.389999,31.51,40.540001,7.99,34.290001,79.540001,28.15,43.59,116.529999,52.77,419.860001,116.989998,14.10,42.34,29.610001,36.180001,,79.93,60.68,89.43,57.98,48.59,650.950012,65.099998,54.68,21.540001,38.099998,44.77,33.049999,46.16,68.029999,55.02,46.00,45.360001,551.999977,67.709999,33.869999,32.990002,82.779999,37.66,12.43,25.389999,70.150002,63.939999,70.889999,34.319999
2012-03-09,600.249987,,138.529999,90.129997,,30.129999,68.989998,33.639999,200.619995,31.99,19.799999,31.18,39.099998,23.450001,31.66,41.029999,8.05,34.200001,79.410004,28.25,43.720001,117.169998,53.200001,419.519997,117.290001,14.13,42.240002,29.84,36.720002,,79.68,60.080002,89.339996,57.689999,48.099998,647.450012,64.739998,54.43,21.48,37.599998,44.59,32.91,46.09,68.010002,55.779999,46.860001,45.639999,545.170021,66.93,33.439999,32.599998,83.809998,38.299999,12.58,25.620001,69.510002,63.150002,69.559998,34.089999
2012-03-08,607.140002,,137.190002,90.400002,,30.07,68.800003,33.049999,199.809998,32.009998,19.68,31.00,39.220001,23.49,31.40,40.439999,8.06,34.00,78.870003,28.309999,44.029999,117.970001,52.950001,417.260017,117.169998,13.92,42.02,29.620001,36.859994,,79.290001,59.77,88.300003,57.23,47.82,653.820007,64.849998,54.130001,21.459999,37.400002,44.68,32.779999,46.529999,67.800003,55.610001,46.310001,45.209999,541.989975,66.900002,33.529999,32.669998,82.519997,37.700001,12.46,25.450001,69.269997,62.950001,69.559998,34.05
2012-03-07,606.80001,,134.940002,85.360001,,30.219999,66.68,32.41,197.770004,31.84,19.41,30.879999,38.869999,23.620001,30.41,39.950001,8.02,33.240002,78.82,29.450001,43.48,115.639999,52.27,411.739998,116.400002,13.80,41.75,29.24,36.590005,,78.129997,59.860001,87.889999,56.639999,47.389999,641.599976,64.300003,53.48,21.370001,37.310001,44.549999,32.48,45.48,66.949997,54.389999,45.720001,44.709999,530.69001,66.580002,33.02,32.299999,80.720001,37.060001,12.24,24.879999,68.790001,62.619999,66.870003,33.25
2012-03-06,604.959994,,133.270004,86.440002,,29.940001,66.379997,31.99,197.259995,31.559999,19.48,30.73,38.689999,23.73,30.110001,39.32,7.71,32.119999,78.470001,29.049999,43.16,114.839996,51.740002,408.339996,113.669998,13.57,42.00,28.92,36.509997,,77.779999,58.970001,87.580002,56.490002,46.389999,629.73999,64.349998,53.310001,21.27,37.439999,44.07,32.330002,45.880001,66.540001,54.459999,45.650002,44.790001,530.259987,66.839996,32.639999,31.91,80.150002,36.400002,12.09,24.58,68.760002,62.279999,65.879997,32.490001
